id,ad_type,km,car_year,location,zipcode,date_posted,date_scrape,title,price,model,days_tracked,price_change,price_diff,price_diff_pct,time_on_market,first_seen,age,price_per_km,price_per_year,posted_today
2803997425,offer,11500,2022,93351 Painten,93351,04/07/2024,06/12/2025,Dacia Spring Essential Essential,12200,Spring,40,No Change,0,0.0,0,06/01/2025,3,1.06,3050.0,No
2804135868,offer,32000,2016,04610 Meuselwitz,04610,04/07/2024,06/12/2025,"Dacia Logan  Sedan 1,2 TCe  * 1. HAND * orig. 32 TKM",7999,Logan,40,No Change,0,0.0,0,06/01/2025,9,0.25,799.9,No
2804769711,offer,12000,2022,12359 Kol. Britzer Wiesen,12359,05/07/2024,05/12/2025,Dacia Sandero III Stepway Essential.Benzin/Flüssiggas.,12900,Sandero,25,No Change,0,0.0,0,06/01/2025,3,1.07,3225.0,No
2807601072,wanted,100000,2018,16816 Neuruppin,16816,08/07/2024,06/12/2025,Suche einen schönen Dacia Duster oder einen guten anderen SUV,,Duster,40,Unknown,,,0,06/01/2025,7,,,No
2808153747,offer,104198,2014,13089 Pankow,13089,06/06/2025,06/12/2025,Dacia Sandero*Stepway*Prestige*PDC*Klima*PDC*TüvNeu*,7490,Sandero,53,Decreased,491,6.56,0,06/01/2025,11,0.07,624.17,No
2808637974,offer,5000,2023,63741 Aschaffenburg,63741,10/07/2024,06/12/2025,Dacia Spring Electric Essential 45 KLIMA LED-TFL,14790,Spring,40,No Change,0,0.0,0,06/01/2025,2,2.96,4930.0,No
2809784862,offer,48600,2022,31618 Liebenau,31618,11/07/2024,06/12/2025,"Dacia Lodgy Stepway 1,3 TCE",14990,Lodgy,40,Decreased,900,5.66,0,06/01/2025,3,0.31,3747.5,No
2813424927,offer,11786,2023,28207 Hastedt,28207,16/07/2024,06/12/2025,Dacia Spring Electric 45 Essential,14290,Spring,41,No Change,0,0.0,0,06/01/2025,2,1.21,4763.33,No
2814634252,offer,193100,2013,17309 Pasewalk,17309,17/07/2024,06/12/2025,Dacia Sandero II Laureate,2990,Sandero,39,Decreased,90,3.01,0,06/01/2025,12,0.02,230.0,No
2816104525,offer,118000,2009,90431 Leyh,90431,19/07/2024,05/12/2025,Dacia Sandero Basis*118.000km*1.HAND,1499,Sandero,26,No Change,0,0.0,0,06/01/2025,16,0.01,88.18,No
2817006251,offer,24355,2022,24143 Gaarden,24143,20/07/2024,06/12/2025,Dacia Spring Elektroauto Electric,10000,Spring,40,Decreased,300,2.97,0,06/01/2025,3,0.41,2500.0,No
2818106225,offer,121000,2014,90763 Fürth,90763,22/07/2024,06/12/2025,Dacia Logan MCV II Kombi Essentiel 1.2 LTR*2.HAND,4450,Logan,40,No Change,0,0.0,0,06/01/2025,11,0.04,370.83,No
2819000616,offer,162307,2014,18233 Neubukow,18233,23/07/2024,06/12/2025,Dacia Dokker Ambiance,2300,Dokker,31,No Change,0,0.0,0,06/03/2025,11,0.01,191.67,No
2819796291,offer,110600,2017,78073 Bad Dürrheim,78073,10/05/2025,05/12/2025,Dacia Sandero II Stepway Prestige+Aut.+AHK+Navi+S-Heft,6890,Sandero,6,No Change,0,0.0,0,05/09/2025,8,0.06,765.56,No
2820549470,offer,30550,2019,63741 Aschaffenburg,63741,25/07/2024,06/12/2025,Dacia Duster Prestige 1.3 TCe 130 NAVI KLIMA RfK SHZ,15990,Duster,40,No Change,0,0.0,0,06/01/2025,6,0.52,2284.29,No
2821219449,offer,44400,2021,88630 Pfullendorf,88630,26/07/2024,06/12/2025,Dacia Duster Prestige TCe 130,17700,Duster,41,No Change,0,0.0,0,06/01/2025,4,0.4,3540.0,No
2821402556,offer,50550,2021,31535 Neustadt am Rübenberge,31535,26/07/2024,06/12/2025,Dacia Duster II Urban,16990,Duster,40,No Change,0,0.0,0,06/01/2025,4,0.34,3398.0,No
2826028097,offer,20500,2024,25725 Schafstedt,25725,01/08/2024,05/12/2025,Dacia Jogger Extreme,19990,Jogger,14,Decreased,1000,5.0,0,05/08/2025,1,0.98,9995.0,No
2826028144,offer,4473,2023,04720 Döbeln,04720,31/03/2025,06/12/2025,Dacia Sandero Stepway Extreme+ TCe 110,19480,Sandero,44,No Change,0,0.0,0,06/01/2025,2,4.36,6493.33,No
2827285123,offer,95000,2020,21357 Bardowick,21357,02/08/2024,06/12/2025,Dacia Logan MCV II Kombi **LED+Sitzheizung+Tempomat**,8980,Logan,40,No Change,0,0.0,0,06/01/2025,5,0.09,1496.67,No
2827481690,offer,143250,2012,99091 Erfurt,99091,02/08/2024,06/12/2025,Dacia Sandero Stepway 1.6 MPI TÜV NEU,4790,Sandero,40,No Change,0,0.0,0,06/01/2025,13,0.03,342.14,No
2827883020,offer,175000,2011,29683 Wense bei Bad Fallingbostel,29683,03/08/2024,06/12/2025,"Dacia Duster I Prestige 1.6 4x2 ""1.Hand""S-Heft""",5900,Duster,40,No Change,0,0.0,0,06/01/2025,14,0.03,393.33,No
2829015414,offer,208000,2014,49377 Vechta,49377,04/08/2024,05/12/2025,"Dacia Lodgy, 7Sitzer,DEKRA neu TÜV,Diesel 1.5, neu Allwetter",7000,Lodgy,22,No Change,0,0.0,0,05/08/2025,11,0.03,583.33,No
2830773076,offer,100000,2019,79415 Bad Bellingen,79415,06/08/2024,05/12/2025,Radio / Navigationsgerät Dacia Lodgy,200,Lodgy,26,No Change,0,0.0,0,06/01/2025,6,0.0,28.57,No
2831269829,offer,62557,2019,88662 Überlingen,88662,07/08/2024,06/12/2025,Dacia Duster Prestige TCe 130,14940,Duster,41,No Change,0,0.0,0,06/01/2025,6,0.24,2134.29,No
2831824665,offer,202236,2013,28832 Achim,28832,08/08/2024,06/12/2025,Dacia Sandero 1.2 16V 75 LIVE II,1950,Sandero,40,No Change,0,0.0,0,06/01/2025,12,0.01,150.0,No
2832670903,offer,105000,2018,31618 Liebenau,31618,09/08/2024,05/12/2025,"Dacia Dokker Stepway 1,6 SCe",11899,Dokker,25,No Change,0,0.0,0,06/01/2025,7,0.11,1487.38,No
2835041550,offer,33000,2018,35232 Dautphetal,35232,12/08/2024,06/12/2025,Dacia Duster II Access 1.6 SCe 115 Berganfahrass. Spee,13990,Duster,40,Decreased,1000,7.15,0,06/01/2025,7,0.42,1748.75,No
2835193432,offer,11000,2023,29451 Dannenberg (Elbe),29451,12/08/2024,06/12/2025,Dacia Spring Essential 45 Electric *1.Hand*,13749,Spring,40,No Change,0,0.0,0,06/01/2025,2,1.25,4583.0,No
2837414271,offer,135000,2016,02694 Großdubrau,02694,15/08/2024,06/12/2025,Dacia Logan MCV 1.2 16V /Klima / Tüv + Service neu,5990,Logan,40,No Change,0,0.0,0,06/01/2025,9,0.04,599.0,No
2837877266,offer,71727,2017,15234 Frankfurt (Oder),15234,15/08/2024,06/12/2025,Dacia Duster I Prestige 4x2Klima.Navi.Kamera.Tempomat.,13800,Duster,40,No Change,0,0.0,0,06/01/2025,8,0.19,1533.33,No
2838061007,offer,12900,2023,"04275 Leipzig, Südvorstadt",04275,04/02/2025,05/12/2025,Leasingübernahme - Dacia Jogger Extreme HYBRID - 252 Euro je Mon.,21900,Jogger,12,No Change,0,0.0,0,05/08/2025,2,1.7,7300.0,No
2839488169,offer,1950,2022,85456 Wartenberg,85456,18/08/2024,05/12/2025,Dacia Spring Electric 45 Essential Navi Rückfahrkam. N,12290,Spring,17,No Change,0,0.0,0,05/08/2025,3,6.3,3072.5,No
2841164892,offer,35957,2021,69207 Sandhausen,69207,19/08/2024,06/12/2025,"Dacia Duster II Deal,Allwetter-Reifen,Klima,",13990,Duster,41,Decreased,1000,6.67,0,06/01/2025,4,0.39,2798.0,No
2841707085,offer,116461,2011,68307 Mannheim,68307,02/04/2025,04/08/2025,"Dacia Logan 1,6 1.Hand, Klima, Fensterheber",4450,Logan,7,Increased,50,1.12,0,04/05/2025,14,0.04,296.67,No
2843888685,offer,10900,2021,55252 Mainz-​Kastel,55252,23/08/2024,06/12/2025,Dacia Spring Electric 45 Business,10990,Spring,40,No Change,0,0.0,0,06/01/2025,4,1.01,2198.0,No
2844093140,offer,137750,2017,66424 Homburg,66424,23/08/2024,06/12/2025,Dacia Dokker Stepway Celebration dCi 90,12950,Dokker,40,No Change,0,0.0,0,06/01/2025,8,0.09,1438.89,No
2844271916,offer,58888,2019,21643 Beckdorf,21643,23/08/2024,05/12/2025,Dacia Lodgy Stepway 1.6 102PS KLIMA NAVI Insp+TÜV NEU,12990,Lodgy,8,No Change,0,0.0,0,05/08/2025,6,0.22,1855.71,No
2847844850,offer,197000,2013,37079 Göttingen,37079,27/08/2024,06/12/2025,Dacia Dokker 1.6 MPI 85 Ambiance *Tüv,3900,Dokker,40,No Change,0,0.0,0,06/01/2025,12,0.02,300.0,No
2848393953,offer,69431,2019,10315 Friedrichsfelde,10315,28/08/2024,06/12/2025,Dacia Dokker 1.6 SCe Comf./1.Hd/Scheckheft/Klima/Tempo,13980,Dokker,40,No Change,0,0.0,0,06/01/2025,6,0.2,1997.14,No
2848495368,offer,106000,2019,38877 Benneckenstein (Harz),38877,28/08/2024,05/12/2025,Dacia Duster II TCe130 Premiumausstattung,11500,Duster,9,No Change,0,0.0,0,05/08/2025,6,0.11,1642.86,No
2851130807,offer,13261,2023,01257 Lockwitz,01257,29/03/2025,06/12/2025,Dacia Duster Journey TCe 150 EDC,23490,Duster,44,Decreased,1100,4.49,0,04/01/2025,2,1.77,7830.0,No
2851130954,offer,5100,2023,18146 Rostock,18146,01/09/2024,06/12/2025,Dacia Spring Essential 45,13990,Spring,39,No Change,0,0.0,0,06/01/2025,2,2.74,4663.33,No
2851752924,offer,0,2017,17121 Wüstenfelde,17121,01/09/2024,06/12/2025,Dacia Duster 1.5 Blue dci 85kw 115ps Euro6 D-Temp  Chiptuning,50,Duster,39,No Change,0,0.0,0,06/01/2025,8,inf,5.56,No
2853518900,offer,10000,2021,08527 Plauen,08527,03/09/2024,06/12/2025,Dacia Spring Electric Comfort + Klima + Kamera,11990,Spring,40,No Change,0,0.0,0,06/01/2025,4,1.2,2398.0,No
2853916792,offer,34800,2021,49377 Vechta,49377,04/09/2024,06/12/2025,Dacia Sandero III Stepway Navi Kamera Temp Apple CAR,14490,Sandero,40,No Change,0,0.0,0,06/01/2025,4,0.42,2898.0,No
2854110066,offer,2500,2023,22869 Schenefeld,22869,04/09/2024,05/12/2025,Dacia Spring Electric 45 Comfort/KLIMA/PDC/ GJR,13980,Spring,29,No Change,0,0.0,0,06/01/2025,2,5.59,4660.0,No
2855605272,offer,99986,2018,14513 Teltow,14513,06/09/2024,06/12/2025,Dacia Duster 1.2TCe Prestige 4WD*Navi|Sitzhzg|Keyless,13950,Duster,40,No Change,0,0.0,0,06/01/2025,7,0.14,1743.75,No
2855712794,offer,101000,2013,35232 Dautphetal,35232,06/09/2024,06/12/2025,Dacia Dokker Laureate 1.5 dCi 90 eco Tel.-Vorb. Klima,9798,Dokker,40,No Change,0,0.0,0,06/01/2025,12,0.1,753.69,No
2855718407,offer,116000,2016,06112 Halle,06112,06/09/2024,06/12/2025,Dacia Duster I TCe 125 Laureate 4x2*Navi*1.Hand*AHK*,7999,Duster,40,No Change,0,0.0,0,06/01/2025,9,0.07,799.9,No
2855911144,offer,61705,2018,09376 Oelsnitz/​Erzgeb.,09376,06/09/2024,06/12/2025,Dacia Duster Comfort TCE 125,12990,Duster,40,No Change,0,0.0,0,06/01/2025,7,0.21,1623.75,No
2857334732,wanted,30000,2022,66386 St. Ingbert,66386,08/09/2024,06/12/2025,Suche Elektroauto Dacia Spring bis 10.000,10000,Spring,40,No Change,0,0.0,0,06/01/2025,3,0.33,2500.0,No
2861688880,offer,48671,2022,08223 Neustadt Vogtland,08223,22/02/2025,05/12/2025,Dacia Jogger 1.0 TCE Extreme 7-Sitzer,17490,Jogger,25,No Change,0,0.0,0,06/01/2025,3,0.36,4372.5,No
2861836382,offer,94000,2014,72461 Albstadt,72461,13/09/2024,05/10/2025,Dacia Duster,7990,Duster,3,No Change,0,0.0,61,05/08/2025,11,0.09,665.83,No
2862342059,offer,53000,2018,38259 Salzgitter,38259,26/02/2025,06/12/2025,Dacia Dokker Behindertengerecht-Rampe-Stepway,24900,Dokker,40,No Change,0,0.0,0,06/01/2025,7,0.47,3112.5,No
2865575027,offer,77000,2017,85521 Riemerling,85521,16/09/2024,06/12/2025,"Dacia Stepway Sandero II 20 J. AKTION 2,0 % Finanz.",8790,Sandero,40,No Change,0,0.0,0,06/01/2025,8,0.11,976.67,No
2865644067,offer,549000,2017,31535 Neustadt am Rübenberge,31535,16/09/2024,06/12/2025,Dacia Logan MCV dCi 90  Prestige 2.Hand,4000,Logan,40,Decreased,300,6.98,0,06/01/2025,8,0.01,444.44,No
2866097334,offer,86903,2017,16766 Kremmen,16766,12/06/2025,06/12/2025,"Dacia Lodgy dCi 110 Stepway, 7Sitzer",11990,Lodgy,47,No Change,0,0.0,0,06/01/2025,8,0.14,1332.22,No
2866839140,offer,161000,2014,73035 Göppingen,73035,18/09/2024,06/12/2025,Dacia Duster 1.2 TCe 125 4x2 Prestige Prestige,6500,Duster,41,No Change,0,0.0,0,06/01/2025,11,0.04,541.67,No
2866913122,offer,29606,2023,08371 Glauchau,08371,07/01/2025,06/12/2025,Dacia Sandero Expression TCe 100 LPG+BLIS+Tempomat+PDC,14990,Sandero,40,No Change,0,0.0,0,06/01/2025,2,0.51,4996.67,No
2867312135,offer,129300,2016,96114 Hirschaid,96114,18/09/2024,06/12/2025,Dacia Lodgy 1.2 TCe 115 Stepway - Navi - Tempomat - 8-,8290,Lodgy,40,No Change,0,0.0,0,06/01/2025,9,0.06,829.0,No
2868029049,offer,82000,2018,67433 Neustadt an der Weinstraße,67433,19/09/2024,06/12/2025,Dacia Logan Comfort,9999,Logan,41,No Change,0,0.0,0,06/01/2025,7,0.12,1249.88,No
2868661244,offer,131880,2009,26180 Rastede,26180,20/09/2024,06/12/2025,Dacia Sandero Laureate *TÜV-NEU*1-Hand*,3777,Sandero,40,No Change,0,0.0,0,06/01/2025,16,0.03,222.18,No
2868726525,offer,9102,2023,01587 Riesa,01587,25/03/2025,05/12/2025,Dacia Sandero Stepway TCe 90 CVT Expression,18990,Sandero,23,No Change,0,0.0,0,05/08/2025,2,2.09,6330.0,No
2868853960,offer,144409,2008,17489 Greifswald,17489,20/09/2024,06/12/2025,Dacia Sandero 1.4 Ambiance Klima/AHK/TÜV NEU,3490,Sandero,39,Decreased,300,7.92,0,06/01/2025,17,0.02,193.89,No
2868923885,offer,51350,2018,66424 Homburg,66424,20/09/2024,06/12/2025,Dacia Logan MCV Comfort TCe 90 Start & Stop,12950,Logan,40,No Change,0,0.0,0,06/01/2025,7,0.25,1618.75,No
2869366911,offer,115000,2015,90431 Höfen,90431,21/09/2024,05/12/2025,Dacia Dokker Laureate Top Zustand 1Jahr Garantie,9500,Dokker,18,No Change,0,0.0,0,05/08/2025,10,0.08,863.64,No
2869910717,offer,97221,2018,25709 Marne,25709,05/04/2025,04/08/2025,Dacia Duster II Prestige LED KAMERA SHZ NAVI 1HAND AHK,12890,Duster,6,No Change,0,0.0,0,04/07/2025,7,0.13,1611.25,No
2871065668,offer,20000,2020,77933 Lahr (Schwarzwald),77933,22/09/2024,06/12/2025,Dacia Spring Electric Comfort,9500,Spring,41,No Change,0,0.0,0,06/01/2025,5,0.47,1583.33,No
2871636982,offer,63300,2020,36148 Kalbach,36148,23/09/2024,06/12/2025,Dacia Sandero Stepway Prestige TCe 100 ECO-G,10500,Sandero,40,No Change,0,0.0,0,06/01/2025,5,0.17,1750.0,No
2872859733,offer,5500,2021,73614 Schorndorf,73614,24/09/2024,05/12/2025,Dacia Spring Electric Business Edition,11790,Spring,35,No Change,0,0.0,0,06/01/2025,4,2.14,2358.0,No
2872930657,offer,59000,2020,31028 Gronau (Leine),31028,24/09/2024,06/12/2025,"Dacia Duster TCe   KLIMA,NAVI,PDC,RÜCKFAHRKAMERA",14999,Duster,40,No Change,0,0.0,0,06/01/2025,5,0.25,2499.83,No
2873306582,offer,149000,2013,66115 Burbach,66115,25/09/2024,06/12/2025,Dacia Sandero II Ambiance Klima,2999,Sandero,35,No Change,0,0.0,0,06/01/2025,12,0.02,230.69,No
2873785999,offer,28281,2023,92637 Weiden (Oberpfalz),92637,08/05/2025,06/12/2025,Dacia JOGGER Extreme TCe 110 7-Sitzer,20960,Jogger,48,No Change,0,0.0,0,06/01/2025,2,0.74,6986.67,No
2873786405,offer,27618,2023,92637 Weiden (Oberpfalz),92637,08/05/2025,06/12/2025,Dacia JOGGER Extreme TCe 110 7-Sitzer,20960,Jogger,42,No Change,0,0.0,0,06/01/2025,2,0.76,6986.67,No
2873817652,offer,132500,2013,07407 Uhlstädt-​Kirchhasel,07407,25/09/2024,05/12/2025,Dacia Logan MCV II Kombi Prestige Klima Navi TÜV NEU,5895,Logan,7,No Change,0,0.0,0,05/08/2025,12,0.04,453.46,No
2873854834,offer,152310,2017,88662 Überlingen,88662,25/09/2024,05/12/2025,Dacia Dokker Laureate DCi 95,9940,Dokker,34,No Change,0,0.0,0,06/01/2025,8,0.07,1104.44,No
2874305346,offer,163000,2013,99310 Dornheim (Thüringen),99310,26/09/2024,05/12/2025,Dacia Lodgy Laureate/Klima/AHK/Tempomat/HU/AU neu,5990,Lodgy,25,No Change,0,0.0,0,06/01/2025,12,0.04,460.77,No
2874796925,offer,30734,2022,18507 Grimmen,18507,26/09/2024,05/12/2025,"Dacia Sandero III 1.0 TCe 90, Stepway Comfort",13400,Sandero,27,No Change,0,0.0,0,06/01/2025,3,0.44,3350.0,No
2875247604,offer,28950,2020,38444 Wolfsburg,38444,27/09/2024,05/12/2025,"Dacia Sandero Stepway AHK,Klimaanlage,Allwetterreifen",11600,Sandero,26,No Change,0,0.0,0,06/01/2025,5,0.4,1933.33,No
2875458698,offer,125000,2019,29553 Bienenbüttel,29553,27/09/2024,05/12/2025,Dacia Lodgy Stepway Plus 7 Sit/Navi/AHK/Sitzhzg/ Apple,10100,Lodgy,27,No Change,0,0.0,0,06/01/2025,6,0.08,1442.86,No
2875794285,offer,47589,2018,07546 Gera,07546,01/04/2025,04/05/2025,Dacia Duster II 1.2 TCe 125 Prestige 4WD Navi 360° PDC,16990,Duster,5,Increased,900,5.3,0,04/05/2025,7,0.36,2123.75,No
2877418682,offer,55000,2023,93047 Regensburg,93047,29/09/2024,06/12/2025,Dacia Jogger ECO-G 100 Extreme+ 5-Sitzer *TOP*1A*,17900,Jogger,40,Increased,1000,5.92,0,06/01/2025,2,0.33,5966.67,No
2878197383,offer,121981,2014,15907 Lübben,15907,30/09/2024,06/12/2025,Dacia Logan MCV II Kombi Ambiance (Nr.058),3499,Logan,40,Decreased,500,12.5,0,06/01/2025,11,0.03,291.58,No
2878992483,offer,8500,2024,88662 Überlingen,88662,01/10/2024,06/12/2025,Dacia Sandero Expression TCe 100 ECo-G Aktionspreis,17999,Sandero,41,No Change,0,0.0,0,06/01/2025,1,2.12,8999.5,No
2878992806,offer,8500,2024,09648 Mittweida,09648,01/10/2024,05/12/2025,Dacia Sandero STEPWAY EXTREME+ TCe 100 ECO-G NAVI+SHZ,15990,Sandero,7,No Change,0,0.0,0,05/08/2025,1,1.88,7995.0,No
2878994452,offer,22349,2024,92637 Weiden (Oberpfalz),92637,30/04/2025,05/05/2025,Dacia SANDERO Stepway Extreme+ TCe 110,18660,Sandero,8,No Change,0,0.0,0,05/02/2025,1,0.83,9330.0,No
2879325748,offer,74100,2018,25479 Ellerau,25479,01/10/2024,06/12/2025,Dacia Sandero SCe 75 Essential,3700,Sandero,40,No Change,0,0.0,0,06/01/2025,7,0.05,462.5,No
2879689537,offer,96360,2018,96114 Hirschaid,96114,01/10/2024,05/12/2025,"Dacia Sandero Comfort 0,9 TCe Allwetterreifen",8990,Sandero,12,No Change,0,0.0,0,05/08/2025,7,0.09,1123.75,No
2880365995,offer,72527,1987,73655 Plüderhausen,73655,28/02/2025,05/12/2025,"Verkauf Dacia 1310TLX Oldtimer, Ungarische.-Zulassung",5990,Other,23,No Change,0,0.0,0,05/08/2025,38,0.08,153.59,No
2881096366,offer,274000,2007,24145 Meimersdorf-​Moorsee,24145,03/10/2024,06/12/2025,Dacia Logan 1.5 dci,900,Logan,40,No Change,0,0.0,0,06/01/2025,18,0.0,47.37,No
2882472639,offer,21000,2023,27321 Thedinghausen,27321,04/10/2024,05/12/2025,Dacia Spring Electric 45 - gepflegt - 1. Hand,11499,Spring,7,No Change,0,0.0,0,05/08/2025,2,0.55,3833.0,No
2882894987,offer,122722,2019,13127 Französisch Buchholz,13127,28/03/2025,06/12/2025,Dacia Duster II 1.3 Prestige Nav*Kamera*EU6*TÜV NEU*,11990,Duster,44,No Change,0,0.0,0,04/01/2025,6,0.1,1712.86,No
2883396818,offer,122000,2019,21357 Bardowick,21357,05/10/2024,06/12/2025,Dacia Duster II Prestige**Sitzheizung+Navi+Tempomat**,11980,Duster,40,No Change,0,0.0,0,06/01/2025,6,0.1,1711.43,No
2884866188,offer,159947,2010,22844 Norderstedt,22844,06/10/2024,05/12/2025,Dacia Sandero Stepway,2990,Sandero,6,No Change,0,0.0,0,05/08/2025,15,0.02,186.88,No
2885202880,offer,194000,2013,01904 Neukirch/​Lausitz,01904,06/10/2024,05/12/2025,"Dacia Logan MCV 0,9 2013 194tkm Prestige Klima",2999,Logan,23,No Change,0,0.0,0,05/08/2025,12,0.02,230.69,No
2885427557,offer,8927,2023,95615 Marktredwitz,95615,07/10/2024,06/12/2025,Dacia Spring Electric Essential 45+Navi+Parksensoren+K,12790,Spring,40,No Change,0,0.0,0,06/01/2025,2,1.43,4263.33,No
2885690290,offer,4800,2023,18146 Rostock,18146,07/10/2024,06/12/2025,Dacia Spring Essential 45,13990,Spring,39,No Change,0,0.0,0,06/01/2025,2,2.91,4663.33,No
2888156723,offer,36800,2022,91183 Abenberg,91183,04/05/2025,05/12/2025,Dacia Duster Extreme Diesel 4 x 4,21500,Duster,30,No Change,0,0.0,0,06/01/2025,3,0.58,5375.0,No
2888392800,offer,12097,2023,09131 Chemnitz,09131,10/10/2024,06/12/2025,Dacia Spring Extreme Electric 65 CCS+KAMERA+NAVI+KLIMA,13790,Spring,40,No Change,0,0.0,0,06/01/2025,2,1.14,4596.67,No
2888407698,offer,21100,2022,74206 Bad Wimpfen,74206,10/10/2024,05/12/2025,Dacia Spring Comfort Plus,10895,Spring,29,No Change,0,0.0,0,06/01/2025,3,0.52,2723.75,No
2888510151,offer,167384,2018,99086 Erfurt,99086,11/10/2024,06/12/2025,"Dacia Dokker Comfort,1,5 Ltr,2 Schiebetüren",5900,Dokker,40,No Change,0,0.0,0,06/01/2025,7,0.04,737.5,No
2888534938,offer,8500,2023,71636 Ludwigsburg,71636,10/10/2024,06/12/2025,Dacia Spring ESSENTIAL,11790,Spring,37,Decreased,890,7.55,0,06/01/2025,2,1.39,3930.0,No
2888732950,offer,205200,2009,68766 Hockenheim,68766,10/10/2024,05/12/2025,Dacia Sandero Laureate,1550,Sandero,15,No Change,0,0.0,0,05/08/2025,16,0.01,91.18,No
2889337985,offer,48000,2021,14712 Rathenow,14712,11/10/2024,06/12/2025,Dacia Duster II Essential  TCe 100 ECO-G  SHZ Klima,13990,Duster,40,No Change,0,0.0,0,06/01/2025,4,0.29,2798.0,No
2889344616,offer,157546,2014,39112 Magdeburg,39112,11/10/2024,06/12/2025,"Dacia Sandero II Laureate Klima,ESP,Navigation",4950,Sandero,40,No Change,0,0.0,0,06/01/2025,11,0.03,412.5,No
2889532711,offer,86853,2017,27755 Delmenhorst,27755,11/10/2024,06/12/2025,Dacia Sandero II Stepway Ambiance* 1 Hand*scheckheft,8998,Sandero,40,No Change,0,0.0,0,06/01/2025,8,0.1,999.78,No
2890094360,offer,100100,2017,04910 Elsterwerda,04910,12/10/2024,06/12/2025,Dacia Sandero II Stepway Prestige Klima Navi Kamera,8900,Sandero,40,No Change,0,0.0,0,06/01/2025,8,0.09,988.89,No
2890266482,offer,93000,2014,15831 Mahlow,15831,12/10/2024,05/12/2025,Dacia Logan MCV II Kombi Laureate,5890,Logan,18,No Change,0,0.0,0,05/08/2025,11,0.06,490.83,No
2891454779,offer,138000,2016,25693 St. Michaelisdonn,25693,06/05/2025,06/12/2025,Dacia Duster I Laureate 4x2.KLIMA.NAVI.KAMERA.SETZH,8990,Duster,41,No Change,0,0.0,0,06/01/2025,9,0.07,899.0,No
2892552207,offer,198000,2013,24768 Rendsburg,24768,14/10/2024,05/11/2025,Dacia Lodgy Ambiance *TÜV-Neu*AHK*,2990,Lodgy,15,No Change,0,0.0,0,06/01/2025,12,0.02,230.0,No
2892707753,offer,30000,2021,02826 Görlitz,02826,14/10/2024,06/12/2025,Dacia Lodgy 1-Hand Scheckheft AHK  Navi Sitzheizung,15999,Lodgy,40,No Change,0,0.0,0,06/01/2025,4,0.53,3199.8,No
2892767931,offer,61604,2015,18119 Seebad Warnemünde,18119,14/10/2024,05/12/2025,Dacia Duster I Prestige 4x2,11990,Duster,5,No Change,0,0.0,122,05/08/2025,10,0.19,1090.0,No
2892832199,offer,8455,2021,30419 Herrenhausen-​Stöcken,30419,14/10/2024,06/12/2025,Dacia Sandero III LPG-Eco Benzin + Gas Klima 1.Hand,13990,Sandero,40,No Change,0,0.0,0,06/01/2025,4,1.65,2798.0,No
2892832200,offer,8455,2021,30419 Herrenhausen-​Stöcken,30419,14/10/2024,06/12/2025,Dacia Sandero III LPG-Eco Benzin + Gas Klima 1.Hand,13490,Sandero,40,No Change,0,0.0,0,06/01/2025,4,1.6,2698.0,No
2893330835,offer,29000,2022,25693 St. Michaelisdonn,25693,02/05/2025,06/12/2025,Dacia Spring Electric Comfort Plus.KAMRA.NAVI.SHZ.KLIM,12290,Spring,47,No Change,0,0.0,0,05/01/2025,3,0.42,3072.5,No
2893410493,offer,59288,2021,89407 Dillingen (Donau),89407,15/10/2024,05/12/2025,Dacia Lodgy Stepway TCe 130 7-Sitzer Kamera/Sitzh./AHK,15790,Lodgy,12,No Change,0,0.0,0,05/08/2025,4,0.27,3158.0,No
2893678738,offer,128000,2017,66740 Saarlouis,66740,15/10/2024,05/11/2025,Dacia Logan MCV II Kombi Laureate,5400,Logan,4,No Change,0,0.0,92,05/08/2025,8,0.04,600.0,No
2893681773,offer,19900,2023,66386 St. Ingbert,66386,15/10/2024,06/12/2025,"Dacia Jogger COMFORT TCe 110 7-Sitzer, Klimauto, CarPl",19590,Jogger,40,No Change,0,0.0,0,06/01/2025,2,0.98,6530.0,No
2893965374,offer,41841,2019,06295 Eisleben,06295,27/04/2025,05/03/2025,Dacia Lodgy 1.3 TCe 130 Stepway GPF Navi Tempomat DAB,15950,Lodgy,7,No Change,0,0.0,0,05/01/2025,6,0.38,2278.57,No
2894196800,offer,2000,2023,97076 Würzburg,97076,16/10/2024,06/12/2025,Dacia Spring Electric Extreme 65 +CCS+Klima+,15990,Spring,40,Decreased,1000,5.89,0,06/01/2025,2,8.0,5330.0,No
2894200236,offer,4100,2023,97076 Würzburg,97076,16/10/2024,06/12/2025,Dacia Spring Electric Extreme 65 +Klima+PDC+,14990,Spring,40,Decreased,1708,10.23,0,06/01/2025,2,3.66,4996.67,No
2894239258,offer,3000,2023,97076 Würzburg,97076,16/10/2024,06/12/2025,Dacia Spring Electric Extreme 65 +CCS+Klima+,15790,Spring,40,Decreased,1100,6.51,0,06/01/2025,2,5.26,5263.33,No
2894836098,offer,94000,2017,38104 Braunschweig,38104,16/10/2024,06/12/2025,Dacia Lodgy dCi 110 für 7 Personen oder viel Stauraum,11500,Lodgy,40,No Change,0,0.0,0,06/01/2025,8,0.12,1277.78,No
